BUNDLE;IMPORT;SYMBOLS
apps/accessibility/accessibility-menu-web;@clayui/alert;"default"
apps/accessibility/accessibility-menu-web;@clayui/button;"default"
apps/accessibility/accessibility-menu-web;@clayui/modal;"default,useModal"
apps/accessibility/accessibility-menu-web;@liferay/accessibility-settings-state-web;"CONSTANTS,accessibilityMenuAtom"
apps/accessibility/accessibility-menu-web;@liferay/cookies-banner-web;"checkCookieConsentForTypes"
apps/accessibility/accessibility-menu-web;@liferay/frontend-js-state-web;"useLiferayState"
apps/accessibility/accessibility-menu-web;frontend-js-web;"COOKIE_TYPES,checkConsent,localStorage,setSessionValue"
apps/accessibility/accessibility-menu-web;prop-types;"default"
apps/accessibility/accessibility-menu-web;react;"default,useCallback,useEffect,useState"
apps/accessibility/accessibility-menu-web;@clayui/form;"ClayToggle,default"
apps/accessibility/accessibility-settings-state-web;@liferay/frontend-js-state-web;"State"
apps/account/account-admin-web;frontend-js-web;"PortletBase,createPortletURL,delegate,getCheckedCheckboxes,getTop,navigate,openConfirmModal,openModal,openSelectionModal,openWindow,postForm,sub"
apps/account/account-admin-web;@liferay/address-web;"CountryRegionDynamicSelect"
apps/account/account-admin-web;@clayui/button;"default"
apps/account/account-admin-web;@clayui/form;"ClayInput,default"
apps/account/account-admin-web;@clayui/icon;"default"
apps/account/account-admin-web;@clayui/layout;"default"
apps/account/account-admin-web;react;"FormEventHandler,default,useState"
apps/account/account-admin-web;@clayui/multi-select;"default"
apps/adaptive-media/adaptive-media-web;@clayui/button;"default"
apps/adaptive-media/adaptive-media-web;@clayui/icon;"default"
apps/adaptive-media/adaptive-media-web;@clayui/progress-bar;"default"
apps/adaptive-media/adaptive-media-web;@liferay/frontend-js-react-web;"useIsMounted,useTimeout"
apps/adaptive-media/adaptive-media-web;frontend-js-web;"fetch,navigate,normalizeFriendlyURL,objectToFormData,openToast,sub"
apps/adaptive-media/adaptive-media-web;prop-types;"default"
apps/adaptive-media/adaptive-media-web;react;"default,useCallback,useEffect,useState"
apps/adaptive-media/adaptive-media-web;@clayui/alert;"default"
apps/adaptive-media/adaptive-media-web;@clayui/form;"ClayCheckbox,ClayInput,ClayRadio,ClayRadioGroup,default"
apps/adaptive-media/adaptive-media-web;@clayui/layout;"default"
apps/adaptive-media/adaptive-media-web;formik;"useFormik"
apps/address/address-web;frontend-js-web;"getCheckedCheckboxes,getCountries,getRegions,postForm"
apps/address/address-web;prop-types;"default"
apps/ai-creator/ai-creator-openai-web;@clayui/form;"ClayCheckbox,ClayInput,ClaySelectWithOption,default"
apps/ai-creator/ai-creator-openai-web;@clayui/layout;"Container,default"
apps/ai-creator/ai-creator-openai-web;classnames;"default"
apps/ai-creator/ai-creator-openai-web;frontend-js-components-web;"LearnMessage,LearnResourcesContext"
apps/ai-creator/ai-creator-openai-web;frontend-js-web;"fetch,getOpener"
apps/ai-creator/ai-creator-openai-web;react;"FormEvent,default,useState"
apps/ai-creator/ai-creator-openai-web;@clayui/icon;"default"
apps/ai-creator/ai-creator-openai-web;@clayui/button;"default"
apps/ai-creator/ai-creator-openai-web;@clayui/card;"default"
apps/ai-creator/ai-creator-openai-web;@clayui/loading-indicator;"default"
apps/analytics/analytics-settings-web;@clayui/icon;"ClayIconSpriteContext,default"
apps/analytics/analytics-settings-web;@clayui/tooltip;"ClayTooltipProvider"
apps/analytics/analytics-settings-web;react;"createContext,default,useCallback,useContext,useEffect,useMemo,useReducer,useState"
apps/analytics/analytics-settings-web;@testing-library/jest-dom/extend-expect;""
apps/analytics/analytics-settings-web;@testing-library/react;"act,fireEvent,render,screen,waitForElementToBeRemoved"
apps/analytics/analytics-settings-web;classnames;"default"
apps/analytics/analytics-settings-web;@clayui/button;"ClayButtonWithIcon,default"
apps/analytics/analytics-settings-web;@clayui/empty-state;"default"
apps/analytics/analytics-settings-web;frontend-js-web;"fetch,sub"
apps/analytics/analytics-settings-web;@clayui/layout;"default"
apps/analytics/analytics-settings-web;@clayui/nav;"ClayVerticalNav"
apps/analytics/analytics-settings-web;@clayui/link;"default"
apps/analytics/analytics-settings-web;@clayui/multi-step-nav;"default"
apps/analytics/analytics-settings-web;@clayui/list;"default"
apps/analytics/analytics-settings-web;@clayui/modal;"default,useModal"
apps/analytics/analytics-settings-web;@clayui/alert;"DisplayType,default"
apps/analytics/analytics-settings-web;@clayui/form;"ClayCheckbox,ClayInput,ClayToggle,default"
apps/analytics/analytics-settings-web;@clayui/core;"Body,Cell,Head,Row,Table,Text"
apps/analytics/analytics-settings-web;@clayui/label;"default"
apps/analytics/analytics-settings-web;@clayui/panel;"default"
apps/analytics/analytics-settings-web;@clayui/tabs;"default"
apps/analytics/analytics-settings-web;jest-fetch-mock;"default"
apps/analytics/analytics-settings-web;@clayui/table;"default"
apps/analytics/analytics-settings-web;@clayui/drop-down;"ClayDropDownWithItems"
apps/analytics/analytics-settings-web;@clayui/management-toolbar;"ClayResultsBar,default"
apps/analytics/analytics-settings-web;@clayui/pagination;"ClayPaginationWithBasicItems"
apps/analytics/analytics-settings-web;@clayui/pagination-bar;"default"
apps/announcements/announcements-web;frontend-js-web;"openConfirmModal"
apps/application-list/application-list-taglib;@clayui/badge;"default"
apps/application-list/application-list-taglib;@clayui/button;"ClayButtonWithIcon"
apps/application-list/application-list-taglib;@clayui/drop-down;"default"
apps/application-list/application-list-taglib;react;"default"
apps/asset/asset-categories-admin-web;frontend-js-web;"addParams,delegate,fetch,getOpener,navigate,objectToFormData,openModal,openSelectionModal,openToast,setFormValues,sub"
apps/asset/asset-categories-admin-web;asset-taglib;"AssetVocabularyCategoriesSelector"
apps/asset/asset-categories-admin-web;prop-types;"default"
apps/asset/asset-categories-admin-web;react;"default,useState"
apps/asset/asset-categories-item-selector-web;@clayui/core;"TreeView"
apps/asset/asset-categories-item-selector-web;@clayui/empty-state;"default"
apps/asset/asset-categories-item-selector-web;@clayui/form;"ClayCheckbox"
apps/asset/asset-categories-item-selector-web;@clayui/icon;"default"
apps/asset/asset-categories-item-selector-web;@liferay/layout-js-components-web;"SearchResultsMessage"
apps/asset/asset-categories-item-selector-web;frontend-js-web;"getOpener,navigate,sub"
apps/asset/asset-categories-item-selector-web;react;"default,useEffect,useMemo,useState"
apps/asset/asset-categories-item-selector-web;@clayui/alert;"default"
apps/asset/asset-categories-item-selector-web;@clayui/button;"default"
apps/asset/asset-categories-item-selector-web;@clayui/layout;"default"
apps/asset/asset-list-web;frontend-js-web;"addParams,delegate,fetch,getOpener,getTop,getWindow,objectToFormData,openConfirmModal,openModal,openSelectionModal,openSimpleInputModal,openToast,runScriptsInElement,sub,toggleDisabled,toggleSelectBox"
apps/asset/asset-list-web;@clayui/button;"ClayButtonWithIcon,default"
apps/asset/asset-list-web;@clayui/form;"ClayInput,ClaySelectWithOption,default"
apps/asset/asset-list-web;@clayui/icon;"default"
apps/asset/asset-list-web;asset-taglib;"AssetTagsSelector,AssetVocabularyCategoriesSelector"
apps/asset/asset-list-web;prop-types;"default"
apps/asset/asset-list-web;react;"default,useCallback,useRef,useState"
apps/asset/asset-list-web;@clayui/drop-down;"default"
apps/asset/asset-list-web;@clayui/list;"default"
apps/asset/asset-list-web;react-dnd;"DndProvider,useDrag,useDrop"
apps/asset/asset-list-web;react-dnd-html5-backend;"HTML5Backend"
apps/asset/asset-list-web;@clayui/link;"default"
apps/asset/asset-list-web;classnames;"default"
apps/asset/asset-list-web;@clayui/empty-state;"default"
apps/asset/asset-list-web;@clayui/tooltip;"ClayTooltipProvider"
apps/asset/asset-publisher-web;frontend-js-web;"addParams,delegate,fetch,getOpener,getWindow,objectToFormData,openModal,openSelectionModal,openSimpleInputModal,printPage,runScriptsInElement,sub,toggleDisabled,toggleSelectBox"
apps/asset/asset-publisher-web;@clayui/button;"ClayButtonWithIcon,default"
apps/asset/asset-publisher-web;@clayui/form;"ClayInput,ClaySelectWithOption,default"
apps/asset/asset-publisher-web;react;"default,useCallback,useState"
apps/asset/asset-publisher-web;@clayui/icon;"default"
apps/asset/asset-publisher-web;asset-taglib;"AssetTagsSelector,AssetVocabularyCategoriesSelector"
apps/asset/asset-publisher-web;prop-types;"default"
apps/asset/asset-taglib;frontend-js-web;"createPortletURL,fetch,navigate,openSelectionModal,sub"
apps/asset/asset-taglib;@clayui/button;"default"
apps/asset/asset-taglib;@clayui/core;"TreeView"
apps/asset/asset-taglib;@clayui/icon;"default"
apps/asset/asset-taglib;react;"default,useEffect,useRef,useState"
apps/asset/asset-taglib;prop-types;"default"
apps/asset/asset-taglib;@clayui/link;"default"
apps/asset/asset-taglib;frontend-js-components-web;"useId"
apps/asset/asset-taglib;@clayui/data-provider;"useResource"
apps/asset/asset-taglib;@clayui/form;"ClayInput,default"
apps/asset/asset-taglib;@clayui/multi-select;"default"
apps/asset/asset-taglib;@liferay/frontend-js-react-web;"usePrevious"
apps/asset/asset-taglib;classnames;"default"
apps/asset/asset-taglib;item-selector-web;"openItemSelectorModal"
apps/asset/asset-tags-admin-web;frontend-js-web;"getCheckedCheckboxes,openModal,sub"
apps/batch-planner/batch-planner-web;frontend-js-web;"fetch,getCheckedCheckboxes,openConfirmModal,openToast,postForm,sub"
apps/batch-planner/batch-planner-web;@clayui/alert;"default"
apps/batch-planner/batch-planner-web;@clayui/form;"ClayCheckbox,ClayInput,ClaySelect,default"
apps/batch-planner/batch-planner-web;@clayui/icon;"default"
apps/batch-planner/batch-planner-web;@clayui/label;"default"
apps/batch-planner/batch-planner-web;@clayui/table;"default"
apps/batch-planner/batch-planner-web;@clayui/tooltip;"ClayTooltipProvider"
apps/batch-planner/batch-planner-web;react;"default,useCallback,useEffect,useMemo,useReducer,useRef,useState"
apps/batch-planner/batch-planner-web;@liferay/frontend-js-react-web;"render,useIsMounted"
apps/batch-planner/batch-planner-web;@clayui/button;"default"
apps/batch-planner/batch-planner-web;@clayui/modal;"default,useModal"
apps/batch-planner/batch-planner-web;prop-types;"default"
apps/batch-planner/batch-planner-web;@clayui/layout;"Col"
apps/batch-planner/batch-planner-web;react-dom;"flushSync"
apps/batch-planner/batch-planner-web;@clayui/progress-bar;"default"
apps/batch-planner/batch-planner-web;classnames;"default"
apps/blogs/blogs-web;frontend-js-web;"DefaultEventHandler,fetch,getCheckedCheckboxes,normalizeFriendlyURL,openConfirmModal,openWindow,postForm,toggleBoxes,toggleDisabled"
apps/blogs/blogs-web;@clayui/form;"ClayDualListBox"
apps/blogs/blogs-web;react;"default,useEffect,useRef,useState"
apps/blogs/blogs-web;@liferay/frontend-js-state-web;"State"
apps/blogs/blogs-web;item-selector-taglib;"STR_NULL_IMAGE_FILE_ENTRY_ID,imageSelectorImageAtom"
apps/bookmarks/bookmarks-web;frontend-js-web;"getSelectedOptionValues,openConfirmModal,setFormValues"
apps/change-tracking/change-tracking-web;frontend-js-web;"createPortletURL,fetch,getOpener,getPortletId,navigate,objectToFormData,openConfirmModal,openSimpleInputModal,openToast,sessionStorage,sub"
apps/change-tracking/change-tracking-web;@clayui/alert;"default"
apps/change-tracking/change-tracking-web;@clayui/button;"ClayButtonWithIcon,default"
apps/change-tracking/change-tracking-web;@clayui/drop-down;"Align,ClayDropDownWithItems,default"
apps/change-tracking/change-tracking-web;@clayui/empty-state;"default"
apps/change-tracking/change-tracking-web;@clayui/form;"ClayCheckbox,ClayInput,ClaySelect,ClaySelectWithOption,ClayToggle,default"
apps/change-tracking/change-tracking-web;@clayui/icon;"default"
apps/change-tracking/change-tracking-web;@clayui/sticker;"default"
apps/change-tracking/change-tracking-web;react;"default,useCallback,useEffect,useRef,useState"
apps/change-tracking/change-tracking-web;@clayui/layout;"default"
apps/change-tracking/change-tracking-web;@clayui/list;"default"
apps/change-tracking/change-tracking-web;@clayui/modal;"default,useModal"
apps/change-tracking/change-tracking-web;@clayui/popover;"default"
apps/change-tracking/change-tracking-web;@clayui/core;"Option,Picker,Text"
apps/change-tracking/change-tracking-web;@clayui/label;"default"
apps/change-tracking/change-tracking-web;prop-types;"default"
apps/change-tracking/change-tracking-web;@clayui/progress-bar;"default"
apps/change-tracking/change-tracking-web;@clayui/loading-indicator;"default"
apps/change-tracking/change-tracking-web;@clayui/pagination-bar;"ClayPaginationBarWithBasicItems"
apps/change-tracking/change-tracking-web;@clayui/table;"default"
apps/change-tracking/change-tracking-web;frontend-js-components-web;"FeatureIndicator,ManagementToolbar"
apps/change-tracking/change-tracking-web;@clayui/toolbar;"default"
apps/change-tracking/change-tracking-web;classnames;"default"
apps/change-tracking/change-tracking-web;@clayui/date-picker;"default"
apps/change-tracking/change-tracking-web;@clayui/panel;"default"
apps/change-tracking/change-tracking-web;@clayui/link;"default"
apps/change-tracking/change-tracking-web;@clayui/navigation-bar;"default"
apps/change-tracking/change-tracking-web;@clayui/tooltip;"ClayTooltipProvider"
apps/change-tracking/change-tracking-web;@clayui/data-provider;"useResource"
apps/change-tracking/change-tracking-web;@clayui/multi-select;"default"
apps/change-tracking/change-tracking-web;@clayui/tabs;"default"
apps/client-extension/client-extension-web;@clayui/alert;"DisplayType,default"
apps/client-extension/client-extension-web;@clayui/button;"ClayButtonWithIcon,default"
apps/client-extension/client-extension-web;@clayui/form;"ClayInput,default"
apps/client-extension/client-extension-web;@clayui/modal;"default,useModal"
apps/client-extension/client-extension-web;frontend-js-web;"fetch,objectToFormData"
apps/client-extension/client-extension-web;react;"ChangeEvent,FormEvent,default,useEffect,useRef,useState"
apps/client-extension/client-extension-web;@clayui/core;"Option,Picker,Text"
apps/client-extension/client-extension-web;@clayui/layout;"default"
apps/client-extension/client-extension-web;classnames;"default"
apps/client-extension/client-extension-web;frontend-js-components-web;"FieldBase,LearnMessage,LearnResourcesContext"
apps/client-extension/client-extension-web;uuid;"v4"
apps/comment/comment-taglib;frontend-js-web;"fetch,getFormElement,objectToFormData,openToast,openWindow,runScriptsInElement,setFormValues,toggleDisabled"
apps/comment/comment-taglib;react;"default,useState"
apps/comment/comment-taglib;@clayui/icon;"default"
apps/comment/comment-taglib;@clayui/layout;"default"
apps/comment/comment-taglib;@clayui/popover;"default"
apps/comment/comment-taglib;prop-types;"default"
apps/comment/comment-taglib;@clayui/sticker;"default"
apps/comment/comment-taglib;classnames;"default"
apps/commerce/commerce-account-web;commerce-frontend-js;"CommerceServiceProvider,ItemFinder,commerceEvents,liferayNavigate"
apps/commerce/commerce-account-web;frontend-js-web;"createPortletURL,openToast"
apps/commerce/commerce-availability-estimate-web;frontend-js-web;"openConfirmModal"
apps/commerce/commerce-cart-content-web;frontend-js-web;"delegate"
apps/commerce/commerce-catalog-web;commerce-frontend-js;"Autocomplete,FormUtils,commerceEvents"
apps/commerce/commerce-catalog-web;frontend-js-web;"createPortletURL"
apps/commerce/commerce-channel-web;commerce-frontend-js;"Autocomplete,CommerceServiceProvider,FormUtils,ItemFinder,commerceEvents,liferayNavigate"
apps/commerce/commerce-channel-web;frontend-js-web;"createPortletURL,delegate,openSelectionModal,openToast,sub"
apps/commerce/commerce-channel-web;@clayui/loading-indicator;"default"
apps/commerce/commerce-channel-web;@liferay/marketplace-js-components-web;"CloudUserProject,Marketplace,MarketplaceContextProvider,MarketplaceProduct,MarketplaceRest,MarketplaceView,PlacedOrder,Product,ProductPurchase,useMarketplaceContext"
apps/commerce/commerce-channel-web;react;"default,useCallback,useEffect,useMemo,useState"
apps/commerce/commerce-channel-web;@clayui/button;"default"
apps/commerce/commerce-channel-web;@clayui/icon;"default"
apps/commerce/commerce-checkout-web;frontend-js-web;"createPortletURL,openModal"
apps/commerce/commerce-client-extension-web;frontend-js-web;"loadClientExtensions"
apps/commerce/commerce-frontend-js;frontend-js-web;"COOKIE_TYPES,addParams,checkConsent,debounce,fetch,getCookie,isObject,loadModule,openConfirmModal,openModal,openToast,openWindow,setCookie,sub"
apps/commerce/commerce-frontend-js;@liferay/frontend-data-set-web;"DateTimeRenderer,FDS_EVENT,StatusRenderer,getFDSInternalCellRenderer"
apps/commerce/commerce-frontend-js;@clayui/loading-indicator;"default"
apps/commerce/commerce-frontend-js;react;"Component,SetStateAction,default,forwardRef,useCallback,useContext,useEffect,useLayoutEffect,useMemo,useRef,useState"
apps/commerce/commerce-frontend-js;@liferay/frontend-js-react-web;"ReactPortal,render,useIsMounted"
apps/commerce/commerce-frontend-js;@clayui/drop-down;"default"
apps/commerce/commerce-frontend-js;prop-types;"default"
apps/commerce/commerce-frontend-js;@clayui/table;"default"
apps/commerce/commerce-frontend-js;@clayui/sticker;"default"
apps/commerce/commerce-frontend-js;@clayui/button;"ClayButtonWithIcon,default"
apps/commerce/commerce-frontend-js;@clayui/icon;"default"
apps/commerce/commerce-frontend-js;@clayui/layout;"Col,Row"
apps/commerce/commerce-frontend-js;classnames;"default"
apps/commerce/commerce-frontend-js;@liferay/frontend-js-state-web;"State,useLiferayState"
apps/commerce/commerce-frontend-js;@clayui/autocomplete;"default"
apps/commerce/commerce-frontend-js;@clayui/shared;"FocusScope"
apps/commerce/commerce-frontend-js;@clayui/form;"ClayCheckbox,ClayInput,ClayRadio,ClayRadioGroup,ClaySelect,ClaySelectWithOption,default"
apps/commerce/commerce-frontend-js;@clayui/list;"default"
apps/commerce/commerce-frontend-js;@clayui/pagination-bar;"ClayPaginationBarWithBasicItems"
apps/commerce/commerce-frontend-js;@clayui/modal;"default,useModal"
apps/commerce/commerce-frontend-js;@liferay/cookies-banner-web;"checkCookieConsentForTypes"
apps/commerce/commerce-frontend-js;@clayui/alert;"default"
apps/commerce/commerce-frontend-js;@clayui/multi-select;"default"
apps/commerce/commerce-frontend-js;@clayui/modal/lib/types;"Observer"
apps/commerce/commerce-frontend-js;@clayui/empty-state;"default"
apps/commerce/commerce-frontend-js;@clayui/management-toolbar;"ClayResultsBar,default"
apps/commerce/commerce-frontend-js;@clayui/link;"default"
apps/commerce/commerce-frontend-js;@clayui/tooltip;"ClayTooltipProvider"
apps/commerce/commerce-frontend-js;@clayui/label;"default"
apps/commerce/commerce-frontend-js;@clayui/core;"Option,Picker"
apps/commerce/commerce-frontend-js;@clayui/popover;"default"
apps/commerce/commerce-frontend-js;@clayui/data-provider;"useResource"
apps/commerce/commerce-frontend-js;@clayui/panel;"default"
apps/commerce/commerce-frontend-taglib;commerce-frontend-js;"AddToCart,AddToWishList,DropdownMenu,MiniCart,Modal,Price,RequestQuote,StepTracker,accountSelector,commerceEvents,compareCheckbox"
apps/commerce/commerce-frontend-taglib;@clayui/button;"ClayButtonWithIcon"
apps/commerce/commerce-frontend-taglib;@clayui/form;"ClayInput"
apps/commerce/commerce-frontend-taglib;classnames;"default"
apps/commerce/commerce-frontend-taglib;react;"RefObject,default,useCallback,useEffect,useRef,useState"
apps/commerce/commerce-frontend-taglib;frontend-js-web;"debounce,fetch,openModal,sub"
apps/commerce/commerce-frontend-taglib;@clayui/icon;"default"
apps/commerce/commerce-frontend-taglib;@clayui/link;"default"
apps/commerce/commerce-order-content-web;prop-types;"default"
apps/commerce/commerce-order-content-web;react;"default,useCallback,useEffect,useRef,useState"
apps/commerce/commerce-order-content-web;@clayui/label;"default"
apps/commerce/commerce-order-content-web;@clayui/button;"ClayButtonWithIcon,default"
apps/commerce/commerce-order-content-web;@clayui/form;"ClayInput,ClayRadio,ClayRadioGroup,ClaySelect,ClaySelectWithOption,ClayToggle,default"
apps/commerce/commerce-order-content-web;@clayui/modal;"default,useModal"
apps/commerce/commerce-order-content-web;commerce-frontend-js;"Autocomplete,CommerceServiceProvider,InfiniteScrollerComponent,MiniCartUtils,Summary,SummaryComponent,commerceEvents"
apps/commerce/commerce-order-content-web;frontend-js-web;"createPortletURL,dateUtils,delegate,getOpener,isObject,openConfirmModal,openModal,openToast,sub"
apps/commerce/commerce-order-content-web;@clayui/multi-step-nav;"default"
apps/commerce/commerce-order-content-web;@clayui/icon;"default"
apps/commerce/commerce-order-content-web;@clayui/sticker;"default"
apps/commerce/commerce-order-content-web;@clayui/link;"default"
apps/commerce/commerce-order-content-web;classnames;"default"
apps/commerce/commerce-order-content-web;@clayui/drop-down;"default"
apps/commerce/commerce-order-content-web;@clayui/alert;"default"
apps/commerce/commerce-order-rule-web;commerce-frontend-js;"CommerceServiceProvider,ItemFinder,commerceEvents,liferayNavigate"
apps/commerce/commerce-order-rule-web;frontend-js-web;"createPortletURL,fetch"
apps/commerce/commerce-order-web;prop-types;"default"
apps/commerce/commerce-order-web;react;"default"
apps/commerce/commerce-order-web;commerce-frontend-js;"Autocomplete,CommerceServiceProvider,ItemFinder,Summary,commerceEvents,liferayNavigate"
apps/commerce/commerce-order-web;frontend-js-web;"createPortletURL,fetch,openConfirmModal,openToast,postForm,sub"
apps/commerce/commerce-payment-web;prop-types;"default"
apps/commerce/commerce-payment-web;react;"default"
apps/commerce/commerce-payment-web;frontend-js-web;"createPortletURL,delegate,openSelectionModal,openToast"
apps/commerce/commerce-payment-web;commerce-frontend-js;"CommerceServiceProvider,ItemFinder,commerceEvents,liferayNavigate"
apps/commerce/commerce-pricing-web;@clayui/button;"ClayButtonWithIcon,default"
apps/commerce/commerce-pricing-web;@clayui/form;"ClayInput,ClaySelectWithOption,default"
apps/commerce/commerce-pricing-web;@clayui/icon;"default"
apps/commerce/commerce-pricing-web;@clayui/layout;"default"
apps/commerce/commerce-pricing-web;commerce-frontend-js;"Autocomplete,CommerceServiceProvider,ItemFinder,commerceEvents,fetchParams"
apps/commerce/commerce-pricing-web;prop-types;"default"
apps/commerce/commerce-pricing-web;react;"default,useMemo,useRef,useState"
apps/commerce/commerce-pricing-web;frontend-js-web;"createPortletURL"
apps/commerce/commerce-product-asset-categories-navigation-web;frontend-js-web;"fetch"
apps/commerce/commerce-product-asset-categories-web;@liferay/frontend-icons-web;"getSpritemap"
apps/commerce/commerce-product-asset-categories-web;frontend-js-web;"openSelectionModal"
apps/commerce/commerce-product-content-search-web;frontend-js-web;"createPortletURL,navigate"
apps/commerce/commerce-product-content-web;@clayui/button;"ClayButtonWithIcon"
apps/commerce/commerce-product-content-web;@clayui/form;"ClayInput,ClaySelectWithOption,default"
apps/commerce/commerce-product-content-web;react;"default,useCallback,useEffect,useState"
apps/commerce/commerce-product-content-web;commerce-frontend-js;"CommerceFrontendUtils,MiniCompare,PriceComponent,commerceEvents"
apps/commerce/commerce-product-content-web;asset-taglib;"AssetTagsSelector,AssetVocabularyCategoriesSelector"
apps/commerce/commerce-product-content-web;prop-types;"default"
apps/commerce/commerce-product-content-web;@clayui/tabs;"default"
apps/commerce/commerce-product-content-web;frontend-js-web;"sub"
apps/commerce/commerce-product-definitions-web;frontend-js-web;"createPortletURL,debounce,delegate,fetch,getOpener,openConfirmModal,openModal,openSelectionModal,openToast,sessionStorage,sub"
apps/commerce/commerce-product-definitions-web;commerce-frontend-js;"Autocomplete,CommerceServiceProvider,FormUtils,ItemFinder,commerceEvents,fetchParams,liferayNavigate,modalUtils,slugify"
apps/commerce/commerce-product-definitions-web;@liferay/frontend-data-set-web;"FDS_INTERNAL_CELL_RENDERERS"
apps/commerce/commerce-product-definitions-web;react;"default,useEffect,useState"
apps/commerce/commerce-product-definitions-web;@clayui/autocomplete;"default"
apps/commerce/commerce-product-definitions-web;@clayui/form;"ClayInput,ClaySelect,default"
apps/commerce/commerce-product-definitions-web;@clayui/icon;"default"
apps/commerce/commerce-product-measurement-unit-web;frontend-js-web;"debounce,openConfirmModal"
apps/commerce/commerce-product-measurement-unit-web;commerce-frontend-js;"slugify"
apps/commerce/commerce-product-options-web;frontend-js-web;"createPortletURL,debounce,fetch,openConfirmModal,openToast"
apps/commerce/commerce-product-options-web;commerce-frontend-js;"CommerceServiceProvider,commerceEvents,modalUtils,slugify"
apps/commerce/commerce-product-options-web;@clayui/autocomplete;"default"
apps/commerce/commerce-product-options-web;@clayui/form;"default"
apps/commerce/commerce-product-options-web;@clayui/icon;"default"
apps/commerce/commerce-product-options-web;react;"default,useEffect,useMemo,useState"
apps/commerce/commerce-product-tax-category-web;frontend-js-web;"openConfirmModal"
apps/commerce/commerce-product-type-grouped-web;frontend-js-web;"openConfirmModal,openSelectionModal"
apps/commerce/commerce-product-type-virtual-order-content-web;frontend-js-web;"openModal"
apps/commerce/commerce-shipping-engine-fixed-web;commerce-frontend-js;"CommerceServiceProvider,ItemFinder,commerceEvents,liferayNavigate"
apps/commerce/commerce-shipping-engine-fixed-web;frontend-js-web;"createPortletURL,openToast"
apps/commerce/commerce-taglib;commerce-frontend-js;"TierPrice"
apps/commerce/commerce-term-web;commerce-frontend-js;"CommerceServiceProvider,ItemFinder,commerceEvents,liferayNavigate"
apps/commerce/commerce-term-web;frontend-js-web;"createPortletURL,openToast"
apps/commerce/commerce-warehouse-web;commerce-frontend-js;"CommerceServiceProvider,ItemFinder,commerceEvents,liferayNavigate"
apps/commerce/commerce-warehouse-web;frontend-js-web;"createPortletURL,getCheckedCheckboxes,openToast"
apps/configuration-admin/configuration-admin-web;frontend-js-web;"openModal"
apps/content-dashboard/content-dashboard-document-library-impl;@liferay/content-dashboard-web;"SelectFileExtension"
apps/content-dashboard/content-dashboard-document-library-impl;react;"default"
apps/content-dashboard/content-dashboard-web;frontend-js-web;"addParams,cancelDebounce,debounce,fetch,getOpener,navigate,openCategorySelectionModal,openModal,openSelectionModal,openTagSelectionModal,openToast,runScriptsInElement,sub"
apps/content-dashboard/content-dashboard-web;@clayui/button;"ClayButtonWithIcon,default"
apps/content-dashboard/content-dashboard-web;@clayui/label;"default"
apps/content-dashboard/content-dashboard-web;@clayui/popover;"default"
apps/content-dashboard/content-dashboard-web;prop-types;"default"
apps/content-dashboard/content-dashboard-web;react;"Fragment,default,useCallback,useContext,useEffect,useImperativeHandle,useMemo,useReducer,useRef,useState"
apps/content-dashboard/content-dashboard-web;@clayui/layout;"default"
apps/content-dashboard/content-dashboard-web;@liferay/frontend-js-react-web;"render,useEventListener,useIsMounted,useTimeout"
apps/content-dashboard/content-dashboard-web;classnames;"default"
apps/content-dashboard/content-dashboard-web;@clayui/alert;"default"
apps/content-dashboard/content-dashboard-web;@clayui/loading-indicator;"default"
apps/content-dashboard/content-dashboard-web;@clayui/form;"ClayCheckbox,ClayDualListBox,ClayInput,ClaySelectWithOption,default"
apps/content-dashboard/content-dashboard-web;@clayui/date-picker;"default"
apps/content-dashboard/content-dashboard-web;@clayui/modal;"default,useModal"
apps/content-dashboard/content-dashboard-web;frontend-js-components-web;"useId"
apps/content-dashboard/content-dashboard-web;@clayui/empty-state;"default"
apps/content-dashboard/content-dashboard-web;recharts;"Bar,BarChart,Brush,CartesianGrid,Cell,Legend,ResponsiveContainer,Text,Tooltip,XAxis,YAxis"
apps/content-dashboard/content-dashboard-web;@clayui/link;"ClayLinkContext,default"
apps/content-dashboard/content-dashboard-web;@clayui/icon;"default"
apps/content-dashboard/content-dashboard-web;@clayui/tooltip;"ClayTooltipProvider"
apps/content-dashboard/content-dashboard-web;@clayui/core;"TreeView"
apps/content-dashboard/content-dashboard-web;@clayui/panel;"default"
apps/content-dashboard/content-dashboard-web;@clayui/drop-down;"Align,default"
apps/content-dashboard/content-dashboard-web;@clayui/sticker;"default"
apps/content-dashboard/content-dashboard-web;@clayui/tabs;"default"
apps/content-dashboard/content-dashboard-web;@liferay/analytics-reports-js-components-web;"AnalyticsReports"
apps/cookies/cookies-banner-web;frontend-js-web;"COOKIE_TYPES,TYPE_VALUES,checkConsent,delegate,getCookie,getOpener,openModal,setCookie"
apps/cookies/cookies-sample-web;@clayui/button;"default"
apps/cookies/cookies-sample-web;@liferay/cookies-banner-web;"checkCookieConsentForTypes,openCookieConsentModal"
apps/cookies/cookies-sample-web;frontend-js-web;"COOKIE_TYPES,openAlertModal"
apps/cookies/cookies-sample-web;react;"default"
apps/data-engine/data-engine-js-components-web;moment/min/moment-with-locales;"default"
